"","Site_ID","MAP_mm","vcmax_Constant","vcmax_Alienor","vcmax_Own","Obs_vcmax","vcmax25_Constant","vcmax25_Alienor","vcmax25_Own"
"453",15,382.19,29.3532716332573,29.2206353904048,29.6275841088342,36.1510592232799,113.673548048691,113.159900625901,114.735851180091
"454",15,382.19,29.3532716332573,29.218483199326,NA,36.1510592232799,113.673548048691,113.15156604572,NA
"455",15,382.19,29.3532716332573,29.2182455384477,NA,36.1510592232799,113.673548048691,113.150645679649,NA
"456",15,382.19,29.3532716332573,29.2220648823679,NA,36.1510592232799,113.673548048691,113.165436479804,NA
"457",15,382.19,29.3532716332573,29.2191609720278,NA,36.1510592232799,113.673548048691,113.154190789862,NA
"458",15,382.19,29.3532716332573,29.2108294386564,28.9156253514316,36.1510592232799,113.673548048691,113.121926074336,111.978718039041
"459",15,382.19,29.3532716332573,29.2163252074059,NA,36.1510592232799,113.673548048691,113.143209001187,NA
"460",15,382.19,29.3532716332573,29.2161358268698,30.2503965931207,36.1510592232799,113.673548048691,113.142475605682,117.147756256378
"461",15,382.19,29.3532716332573,29.2153831496538,NA,36.1510592232799,113.673548048691,113.139560786144,NA
"462",15,382.19,29.3532716332573,29.2131373861784,NA,36.1510592232799,113.673548048691,113.130863837281,NA
"463",16,371.17,29.4255452694047,29.45441957182,NA,40.1375681301209,106.958567945824,107.063522807611,NA
"464",16,371.17,29.4255452694047,29.4543641567975,30.1507043896465,40.1375681301209,106.958567945824,107.063321380199,109.594440291563
"465",16,371.17,29.4255452694047,29.454811873442,28.6255900043648,40.1375681301209,106.958567945824,107.064948780157,104.050819974256
"466",16,371.17,29.4255452694047,29.4546712629877,NA,40.1375681301209,106.958567945824,107.064437676872,NA
"467",16,371.17,29.4255452694047,29.4569510247558,NA,40.1375681301209,106.958567945824,107.072724356074,NA
"468",16,371.17,29.4255452694047,29.455574445609,NA,40.1375681301209,106.958567945824,107.067720644745,NA
"469",16,371.17,29.4255452694047,29.4545172089262,NA,40.1375681301209,106.958567945824,107.063877707578,NA
"470",16,371.17,29.4255452694047,29.4545484095948,NA,40.1375681301209,106.958567945824,107.063991118521,NA
"471",16,371.17,29.4255452694047,29.4552671243751,NA,40.1375681301209,106.958567945824,107.066603566412,NA
"472",16,371.17,29.4255452694047,29.4555482143958,NA,40.1375681301209,106.958567945824,107.067625297217,NA
"473",16,371.17,29.4255452694047,29.4539719024365,NA,40.1375681301209,106.958567945824,107.061895579441,NA
"474",16,371.17,29.4255452694047,29.4553325760997,NA,40.1375681301209,106.958567945824,107.066841476115,NA
"475",16,371.17,29.4255452694047,29.4565293429756,28.7800267028967,40.1375681301209,106.958567945824,107.071191589937,104.6121801109
"476",16,371.17,29.4255452694047,29.4530710407945,28.9875971793197,40.1375681301209,106.958567945824,107.058621048069,105.366675591027
"477",16,371.17,29.4255452694047,29.4563056798474,NA,40.1375681301209,106.958567945824,107.070378599467,NA
"478",16,371.17,29.4255452694047,29.4546707903999,30.4962461200083,40.1375681301209,106.958567945824,107.064435959069,110.850445857701
"479",16,371.17,29.4255452694047,29.4550910688789,NA,40.1375681301209,106.958567945824,107.065963624362,NA
"480",16,371.17,29.4255452694047,29.4552921779486,NA,40.1375681301209,106.958567945824,107.066694633351,NA
"481",17,384.15,29.7308272150711,29.8192790211519,30.2544733365229,30.7506733683273,117.487937239598,117.83747410806,119.557240666907
"482",17,384.15,29.7308272150711,29.8112196599929,29.8731225542301,30.7506733683273,117.487937239598,117.805625760512,118.050248733848
"483",17,384.15,29.7308272150711,29.8139769110138,NA,30.7506733683273,117.487937239598,117.81652164755,NA
"484",17,384.15,29.7308272150711,29.811991332427,NA,30.7506733683273,117.487937239598,117.808675194752,NA
"485",17,384.15,29.7308272150711,29.8213804248864,NA,30.7506733683273,117.487937239598,117.845778269538,NA
"486",17,384.15,29.7308272150711,29.8216267908897,29.5862816117518,30.7506733683273,117.487937239598,117.846751839272,116.916733328984
"487",17,384.15,29.7308272150711,29.8218861601831,29.777487687574,30.7506733683273,117.487937239598,117.847776794381,117.672326413344
"488",17,384.15,29.7308272150711,29.8105635627419,29.4200403486403,30.7506733683273,117.487937239598,117.803033047161,116.259794221781
"489",17,384.15,29.7308272150711,29.8400993170289,29.9187924251972,30.7506733683273,117.487937239598,117.919750110595,118.230723326603
"490",17,384.15,29.7308272150711,29.8299370210466,29.8690499392783,30.7506733683273,117.487937239598,117.879591551132,118.034154895409
"491",17,384.15,29.7308272150711,29.8241329597506,NA,30.7506733683273,117.487937239598,117.856655519641,NA
"492",17,384.15,29.7308272150711,29.8224842915729,29.2799337306575,30.7506733683273,117.487937239598,117.850140442815,115.706131943186
"493",17,384.15,29.7308272150711,29.8380633468656,28.8859554854973,30.7506733683273,117.487937239598,117.911704524341,114.149239798668
